111977,"[('General relativity', 1), ('Electroweak theory', 1)]"
205161,physics
52689,"[('Gauge theory', 3), ('Quantum electrodynamics', 2)]"
27329,"[('Photon', 5), ('Quantum field theory', 4)]"
256215,"[('Optics', 1), ('Diffraction', 1)]"
165505,"[('Atom', 1), ('solid', 1)]"
228171,physics
259706,"[('Fundamental force', 1), ('Optics', 1)]"
128073,"[('Optics', 1), ('Diffraction', 1)]"
61796,"[('Plasma physics', 1), ('Astronomy', 1)]"
229290,"[('Diffraction', 1), ('Astrometry', 1)]"
68783,"[('Spectral line', 5), ('Cosmic inflation', 2)]"
248231,physics
184049,"[('Effective field theory', 1), ('Quantum electrodynamics', 1)]"
197723,physics
212498,physics
241514,"[('Standard Model', 4), ('Fundamental force', 4)]"
52257,"[('Gauge theory', 1), ('Polymer physics', 1)]"
89338,"[('Lambda-CDM model', 1), ('Universe', 1)]"
277431,"[('Magnetohydrodynamics', 1), ('Condensed matter physics', 1)]"
192820,"[('Quantum field theory', 2), ('Star', 2)]"
185293,"[('Effective field theory', 1), ('Gauge theory', 1)]"
139212,physics
264183,"[('Bose-Einstein condensate', 2), ('Fundamental force', 1)]"
117168,"[('Elementary particle', 1), ('Standard Model', 1)]"
103296,"[('Star', 1), ('Accelerator physics', 1)]"
186795,"[('gas', 2), ('solid', 1)]"
130323,"[('Gauge theory', 1), ('Magnetohydrodynamics', 1)]"
233188,physics
11436,physics
21407,"[('Antimatter', 5), ('Elementary particle', 3)]"
247554,"[('Polarization (waves)', 1)]"
209971,"[('Quantum electrodynamics', 1), ('Nuclear physics', 1)]"
119578,"[('Polymer physics', 1), ('Quantum chromodynamics', 1)]"
252527,"[('Nuclear physics', 1), (""Newton's law of universal gravitation"", 1)]"
205399,"[('Diffraction', 3), ('Optics', 3)]"
95815,physics
168858,"[('Optics', 1), ('Low-temperature physics', 1)]"
207524,"[('Gauge theory', 2), ('Spontaneous symmetry breaking', 2)]"
211659,"[('Gauge theory', 1), ('Photovoltaics', 1)]"
265493,"[('General relativity', 3), ('Spontaneous symmetry breaking', 2)]"
247773,"[('Photovoltaics', 1), ('Electromagnetic radiation', 1)]"
33319,"[('Star', 1), ('Standard Model', 1)]"
131517,physics
273208,physics
250139,physics
238618,"[('solid', 1), ('Magnetohydrodynamics', 1)]"
35899,"[('Optics', 2), ('Diffraction', 1)]"
41639,"[('solid', 1), ('liquid', 1)]"
44890,physics
222183,physics
109962,"[('Atom', 2), ('Optics', 1)]"
16824,"[('Geophysics', 2), ('Star', 2)]"
176864,"[('Quantum field theory', 4), ('Bloch wave', 3)]"
266757,"[('Fermi liquid', 2), ('Dark matter', 2)]"
195725,physics
195298,"[('Optics', 1), ('Astrometry', 1)]"
196690,"[('Quantum electrodynamics', 1), ('Gravitational radiation', 1)]"
41034,"[('Magnetohydrodynamics', 2), ('Condensed matter physics', 2)]"
193998,"[('Diffraction', 1), ('Photovoltaics', 1)]"
52148,physics
185121,physics
95260,"[('Quantum electrodynamics', 1), ('Acoustics', 1)]"
121594,"[('Superstring theory', 3), ('Cosmic inflation', 2)]"
153521,"[('General relativity', 2), ('Casimir effect', 2)]"
31141,"[('Condensed matter physics', 1), ('Cosmic inflation', 1)]"
200170,"[('Optics', 1), ('Gauge theory', 1)]"
175430,physics
99234,"[('Gauge theory', 1), ('Brane', 1)]"
107357,"[('gas', 2), ('solid', 1)]"
235438,"[('General relativity', 4), ('electromagnetic', 3)]"
21721,"[('Condensed matter physics', 1), ('Gravity', 1)]"
206018,physics
107347,"[('Quantum electrodynamics', 1), ('Condensed matter physics', 1)]"
126402,"[('Gauge theory', 2), ('Quantum electrodynamics', 2)]"
135583,"[('solid', 1), ('Bloch wave', 1)]"
219763,physics
205663,"[('Black hole', 2), ('Atom', 1)]"
23302,"[('Atom', 1), ('Optics', 1)]"
223743,physics
24624,"[('Atom', 1), ('Antimatter', 1)]"
212021,physics
277792,"[('Atom', 1), ('Plasma physics', 1)]"
219815,"[('Cosmic inflation', 1), ('Dark energy', 1)]"
156282,"[('Atom', 1), ('Quantum electrodynamics', 1)]"
127814,"[('Supersymmetry', 2), ('Quantum field theory', 2)]"
225833,"[('Elementary particle', 1), ('Standard Model', 1)]"
251898,"[('Star', 1), ('Fluid dynamics', 1)]"
126601,"[('Semiconductor', 3), ('Universe', 3)]"
181027,"[('Elementary particle', 1), ('Optics', 1)]"
277250,physics
197306,"[('Quantum field theory', 5), ('Neutrino oscillation', 3)]"
90842,physics
270418,"[('solid', 2), ('Surface Physics', 1)]"
120125,"[('Standard Model', 1), ('Universe', 1)]"
4006,"[('Gauge theory', 1), ('Condensed matter physics', 1)]"
30886,"[('Gauge theory', 1), ('Gravitational radiation', 1)]"
28221,"[('Gauge theory', 2), ('Magnetism', 2)]"
69216,physics
219906,"[('solid', 1), ('Electromagnetic radiation', 1)]"
19972,"[('Standard Model', 2), ('Effective field theory', 1)]"
69136,"[('Magnetohydrodynamics', 1), ('Quantum chromodynamics', 1)]"
63432,physics
257534,physics
130817,physics
136029,physics
261671,"[('Quantum field theory', 4), ('Standard Model', 3)]"
134655,"[('Big Bang', 2), ('Elementary particle', 1)]"
49784,physics
231110,physics
179636,"[('Gravitational radiation', 1), ('Cosmic inflation', 1)]"
203469,"[('Plasma physics', 1), ('Galaxy', 1)]"
98565,"[('liquid', 1), ('Quantum chromodynamics', 1)]"
18526,physics
54413,"[('Quantum field theory', 3), ('Quantum gravity', 3)]"
129530,physics
263379,"[('Magnetism', 2), ('Gravitational radiation', 2)]"
254998,"[('Effective field theory', 1), ('Quantum electrodynamics', 1)]"
187231,"[('Bose-Einstein condensate', 2), ('Elementary particle', 1)]"
133132,"[('Gauge theory', 2), ('Standard Model', 2)]"
182610,physics
111848,"[('Magnetism', 1), ('Condensed matter physics', 1)]"
235495,"[('Gravitational radiation', 1), ('Geophysics', 1)]"
15120,"[('Density functional theory', 3), ('Black hole', 3)]"
130055,"[('Quantum field theory', 3), ('Grand unification theory', 3)]"
211734,"[('Black hole', 1), ('Photon', 1)]"
191478,"[('Medical physics', 1), ('Nanotechnology', 1)]"
35153,"[('High-energy astrophysics', 1), ('M-theory', 1)]"
229464,"[('Gauge theory', 1), ('Standard Model', 1)]"
33380,physics
161090,physics
201280,"[('Elementary particle', 1), ('Standard Model', 1)]"
161584,physics
115018,physics
205525,"[('Universe', 2), ('Quantum field theory', 2)]"
169627,"[('Fluid dynamics', 1), ('Plasma physics', 1)]"
258038,"[('solid', 1), ('Polarization (waves)', 1)]"
247831,physics
213724,"[('Quantum field theory', 3), ('Effective field theory', 2)]"
231404,"[('Supernova', 2), ('Nuclear physics', 2)]"
267681,"[('Laser', 1)]"
194734,"[('gas', 2), ('Gauge theory', 1)]"
118968,"[('Quantum field theory', 1)]"
101459,physics
196345,"[('Atom', 1), ('Standard Model', 1)]"
236009,physics
112292,"[('Quantum field theory', 2), ('Elementary particle', 1)]"
116352,"[('Gravitational radiation', 3), ('Effective field theory', 1)]"
92388,"[('liquid', 1), ('Cosmic inflation', 1)]"
150881,"[('Gauge theory', 1), ('Plasma physics', 1)]"
267641,"[('solid', 1), ('Plasma physics', 1)]"
92314,"[('Effective field theory', 1), ('Gauge theory', 1)]"
6096,physics
52990,"[('Quantum field theory', 5), ('Bloch wave', 4)]"
228662,"[('General relativity', 2), ('Neutrino oscillation', 2)]"
69555,"[('Effective field theory', 1), ('Quantum electrodynamics', 1)]"
193140,"[('Cosmic inflation', 1), ('High-energy astrophysics', 1)]"
277787,"[('Molecule', 1), ('Diffraction', 1)]"
116996,"[('Quantum field theory', 4), ('Atom', 4)]"
68814,physics
196729,physics
156383,"[('Quantum optics', 1), ('Condensed matter physics', 1)]"
147530,"[('Magnetism', 1), (""Newton's law of universal gravitation"", 1)]"
235148,"[('Superstring theory', 2), ('General relativity', 1)]"
88671,physics
24404,"[('Optics', 1), ('Photon', 1)]"
257244,"[('Lattice gauge theory', 1), ('superconductor', 1)]"
2521,"[('Casimir effect', 3), ('solid', 2)]"
135261,physics
71027,"[('Star', 3), ('Planet', 2)]"
127971,"[('Gauge theory', 1), ('Electromagnetic radiation', 1)]"
55885,"[('Quantum electrodynamics', 1), ('Diffraction', 1)]"
206100,"[('Diffraction', 2), ('Condensed matter physics', 1)]"
54414,"[('M-theory', 2), ('Universe', 2)]"
268338,"[('Dark energy', 1)]"
119034,"[('liquid', 2), ('Photon', 2)]"
110663,physics
59502,physics
248717,"[('Galaxy', 1)]"
252861,"[('General relativity', 1), ('electromagnetic', 1)]"
249724,"[('solid', 1), ('Polarization (waves)', 1)]"
237707,"[('Planet', 2), ('Solar System', 2)]"
158526,"[('Effective field theory', 1), ('Atomic, molecular, and optical physics', 1)]"
158707,"[('solid', 1), ('liquid', 1)]"
230921,physics
103752,physics
164069,"[('Elementary particle', 1), ('Optics', 1)]"
176863,"[('solid', 1), ('Gravitational radiation', 1)]"
160585,physics
154588,"[('Surface Physics', 2), ('Cosmology', 2)]"
236085,"[('solid', 3), ('Solid-state devices', 2)]"
227961,"[('Cosmic inflation', 1), ('Nanoscale and Mesoscopic physics', 1)]"
277036,"[('solid', 1), ('Gravitational radiation', 1)]"
20328,physics
133842,"[('Optics', 1), ('Electromagnetic radiation', 1)]"
72817,"[('Gauge theory', 2), ('Quantum field theory', 2)]"
102824,physics
54149,"[('Gauge theory', 5), ('electromagnetic', 4)]"
171240,"[('General relativity', 3), ('Supernova', 2)]"
235163,physics
248493,"[('solid', 1), ('Applied Physics', 1)]"
231378,"[('Quantum field theory', 3), ('Spontaneous symmetry breaking', 2)]"
21666,"[('Cosmic inflation', 1), ('Quantum chromodynamics', 1)]"
276068,"[('Black hole', 1), ('Gravity', 1)]"
132515,"[('Electromagnetic radiation', 1), ('Spectral line', 1)]"
158792,"[('Surface Physics', 1), ('Gauge theory', 1)]"
116948,"[('Polarization (waves)', 2), ('Laser', 2)]"
104523,"[('Optics', 1), ('Gravitational radiation', 1)]"
162142,physics
83590,"[('Gravitational radiation', 2), ('Quantum field theory', 2)]"
203359,"[('electromagnetic', 4), ('Electromagnetic radiation', 4)]"
266976,"[('Atom', 2), ('solid', 1)]"
121387,"[('Effective field theory', 1), ('Gauge theory', 1)]"
16008,physics
154127,"[('Solar System', 2), ('Surface Physics', 1)]"
25841,"[('Atom', 1), ('Gravitational radiation', 1)]"
151317,"[('Standard Model', 1), ('Universe', 1)]"
263385,"[('Universe', 4), ('Dark matter', 4)]"
172879,"[('Quantum field theory', 3), ('Standard Model', 3)]"
147769,"[('Standard Model', 2), ('Gauge theory', 1)]"
239701,physics
184437,"[('Photovoltaics', 2), ('superconductor', 2)]"
20553,"[('Elementary particle', 1), ('Quantum electrodynamics', 1)]"
189202,physics
33293,"[('Quantum chromodynamics', 5), ('Supersymmetry', 4)]"
21836,physics
217702,physics
34217,"[('Quantum field theory', 14), ('Gauge theory', 8)]"
222502,physics
169596,"[('Quantum field theory', 4), ('Spontaneous symmetry breaking', 3)]"
228943,"[('Quantum field theory', 4), ('Condensed matter physics', 3)]"
246842,"[('Magnetism', 2), ('solid', 1)]"
21566,"[('Optics', 4), ('Gauge theory', 2)]"
168492,"[('Atom', 1), ('Surface Physics', 1)]"
202722,"[('Standard Model', 8), ('Quantum chromodynamics', 6)]"
187540,physics
21091,physics
29190,physics
71120,"[('Nanotechnology', 1)]"
22272,"[('Gauge theory', 1), ('Electromagnetic radiation', 1)]"
168776,physics
247729,"[('Polarization (waves)', 2), ('Electromagnetic radiation', 2)]"
105503,"[('Surface Physics', 1), ('Nanotechnology', 1)]"
114332,physics
201332,"[('Gravitational radiation', 3), ('Nuclear astrophysics', 2)]"
169470,"[('Elementary particle', 1), ('Standard Model', 1)]"
216980,"[('Magnetohydrodynamics', 3), ('Bose-Einstein condensate', 2)]"
74978,"[('Elementary particle', 1), ('Quantum electrodynamics', 1)]"
263534,"[('Quantum field theory', 2), ('Gauge theory', 1)]"
153296,physics
126967,physics
41193,"[('M-theory', 2), ('Dark matter', 2)]"
16451,"[('Physical chemistry', 1), ('Phonon', 1)]"
194960,"[('Neutrino oscillation', 1), ('Particle astrophysics', 1)]"
266611,physics
169709,physics
261977,"[('Condensed matter physics', 1)]"
263494,"[('Quantum field theory', 3), ('Gauge theory', 1)]"
30616,"[('Atom', 2), ('Antimatter', 2)]"
275238,"[('Big Bang', 2), ('Cosmic inflation', 1)]"
54042,physics
148018,"[('Condensed matter physics', 3), ('Spontaneous symmetry breaking', 3)]"
246905,physics
58203,"[('Atom', 1), ('Quantum electrodynamics', 1)]"
243678,"[('Casimir effect', 2), ('solid', 1)]"
238802,"[('Gravitational radiation', 1), ('Astrometry', 1)]"
37911,"[('Optics', 2), ('Quantum electrodynamics', 1)]"
27356,"[('Gauge theory', 3), ('Electroweak theory', 3)]"
257151,"[('Gravitational radiation', 1), ('Cosmic inflation', 1)]"
5057,physics
189412,"[('Gravitational radiation', 1), ('Cosmic inflation', 1)]"
56302,"[('High-energy astrophysics', 1), ('Electromagnetic radiation', 1)]"
166033,physics
220543,"[('Polymer physics', 2), ('Gauge theory', 1)]"
232482,"[('Spontaneous symmetry breaking', 3), ('Quantum field theory', 3)]"
258435,"[('Effective field theory', 1), ('Standard Model', 1)]"
265404,"[('Quantum electrodynamics', 1), ('Fundamental force', 1)]"
51302,"[('Quantum electrodynamics', 3), ('Quantum chromodynamics', 3)]"
2071,"[('Photon', 1), ('Vehicle dynamics', 1)]"
183808,"[('Quantum chromodynamics', 2), ('Universe', 2)]"
81001,"[('Diffraction', 1), ('Molecule', 1)]"
143251,"[('Elementary particle', 1), ('Optics', 1)]"
242900,physics
106939,physics
47835,physics
256895,"[('Materials physics', 1)]"
106549,"[('Quantum chromodynamics', 3), ('Spontaneous symmetry breaking', 2)]"
223964,physics
196732,"[('Laser', 3), ('Antimatter', 3)]"
235196,physics
23798,"[('Condensed matter physics', 2), ('Spontaneous symmetry breaking', 2)]"
164700,"[('Photon', 2), ('Quantum electrodynamics', 1)]"
164014,"[('Universe', 4), ('Cosmic inflation', 3)]"
39121,"[('Black hole', 2), ('Atom', 1)]"
251857,physics
2768,"[('Gauge theory', 3), ('Gravitational radiation', 3)]"
212229,physics
229957,physics
4909,"[('Solar System', 1)]"
9053,"[('Electromagnetic radiation', 3), ('electromagnetic', 3)]"
130088,"[('Optics', 1), ('Diffraction', 1)]"
29197,"[('Optics', 1), ('Diffraction', 1)]"
122771,"[('Antimatter', 2), ('Atom', 2)]"
259660,"[('Self-organization', 1), ('Surface Physics', 1)]"
226266,physics
12602,"[('Optics', 1)]"
34834,physics
110976,physics
265013,physics
272893,"[('Quantum field theory', 1), ('Dark energy', 1)]"
70845,"[('Quantum field theory', 2), ('Casimir effect', 2)]"
169455,"[('Gauge theory', 2), ('Magnetohydrodynamics', 2)]"
242335,"[('Quantum field theory', 1), ('Casimir effect', 1)]"
253423,physics
191010,"[('Quantum field theory', 2), ('Quantum electrodynamics', 1)]"
190928,"[('Fermi liquid', 1)]"
276133,"[('Quantum field theory', 2), ('Elementary particle', 1)]"
146784,"[('Cosmic inflation', 3), ('Gravitational radiation', 3)]"
169378,"[('Quantum electrodynamics', 2), ('Medical physics', 2)]"
68863,"[('General relativity', 2), ('Gravitational radiation', 1)]"
148395,physics
247337,physics
108522,"[('Gravitational radiation', 1), ('Particle astrophysics', 1)]"
210691,"[('superconductor', 2), ('Quantum electrodynamics', 1)]"
189090,physics
193068,"[('Polarization (waves)', 1)]"
34366,"[('Diffraction', 1)]"
174282,"[('Elementary particle', 1), ('Quantum chemistry', 1)]"
153593,"[('Optics', 4), ('Diffraction', 3)]"
11618,"[('Bose-Einstein condensate', 4), ('Fermi liquid', 2)]"
278070,physics
259507,physics
126342,"[('Optics', 5), ('Polarization (waves)', 5)]"
54612,"[('Molecular physics', 1), ('Stellar astrophysics', 1)]"
50160,"[('Fermi liquid', 1), ('Diffraction', 1)]"
69409,"[('Laser', 2), ('Dark energy', 2)]"
274333,"[('Polarization (waves)', 2), ('Dark matter', 2)]"
189984,"[('General relativity', 3), ('Quantum gravity', 3)]"
11966,physics
250645,physics
197691,"[('Standard Model', 1), ('Electromagnetic radiation', 1)]"
164080,physics
172156,"[('Planet', 2), ('Atom', 2)]"
218486,"[('Fermi liquid', 1), ('Diffraction', 1)]"
172513,"[('Laser', 1)]"
182553,"[('Gauge theory', 1), ('Electromagnetic radiation', 1)]"
104765,"[('Nanotechnology', 1), ('Molecule', 1)]"
33849,"[('Photovoltaics', 3), ('Gravitational radiation', 2)]"
208802,"[('Polarization (waves)', 3), ('Quantum chromodynamics', 3)]"
55948,"[('Photovoltaics', 3), ('solid', 3)]"
114805,"[('Magnetohydrodynamics', 2), ('Photon', 2)]"
263990,"[('Quantum field theory', 3), ('Standard Model', 3)]"
181085,physics
202584,"[('Optics', 2), ('Antimatter', 2)]"
243222,physics
155422,physics
158063,"[('Cosmic inflation', 2), ('Theory of everything', 2)]"
53957,"[('Atom', 2), ('solid', 1)]"
114403,"[('Casimir effect', 2), ('Quantum electrodynamics', 1)]"
179013,physics
172346,"[('Optics', 4), ('Gauge theory', 2)]"
66916,"[('solid', 1), ('liquid', 1)]"
2721,"[('Gauge theory', 2), ('electromagnetic', 2)]"
145416,"[('Electrical conduction', 4), ('Polarization (waves)', 2)]"
1,physics
21753,"[('Gauge theory', 2), ('Fundamental force', 2)]"
264740,"[('Plasma physics', 1), ('Semiconductor', 1)]"
238998,"[('liquid', 3), ('Electromagnetic radiation', 3)]"
3687,"[('Galaxy', 1)]"
113381,"[('Magnetohydrodynamics', 2), ('Condensed matter physics', 2)]"
212722,"[('Polarization (waves)', 2)]"
137705,"[('Quantum field theory', 3), ('Quantum chromodynamics', 3)]"
267550,"[('Optics', 1), ('Astrometry', 1)]"
251083,"[('solid', 1), ('liquid', 1)]"
18458,"[('Quantum electrodynamics', 2), ('Polarization (waves)', 2)]"
106076,"[('Medical physics', 1)]"
195494,"[('Plasma physics', 1), ('gas', 1)]"
228915,"[('Quantum information science', 2), ('Quantum electrodynamics', 1)]"
22747,"[('Cosmic inflation', 2), ('Magnetism', 2)]"
250373,"[('Standard Model', 3), ('Atom', 2)]"
109248,"[('Self-organization', 1), ('Polarization (waves)', 1)]"
67949,"[('Optics', 1), ('Electromagnetic radiation', 1)]"
16461,"[('Atom', 1), ('solid', 1)]"
111592,"[('Cosmic inflation', 2), ('Supersymmetry', 1)]"
71635,"[('Diffraction', 1), ('Statistical Mechanics', 1)]"
14727,"[('Solar System', 1), ('Nuclear physics', 1)]"
156132,physics
247901,"[('Neutrino oscillation', 2), ('Chemical physics', 1)]"
100317,"[('Optics', 2), ('Gauge theory', 1)]"
269087,"[('Quantum electrodynamics', 1), ('Photon', 1)]"
102081,physics
67133,"[('Gravitational radiation', 1), ('Particle astrophysics', 1)]"
174118,"[('Polarization (waves)', 2), ('Neutrino oscillation', 2)]"
269233,"[('Gauge theory', 3), ('Optics', 3)]"
92154,"[('Electromagnetic radiation', 2), ('Laser', 2)]"
149626,physics
136504,"[('Plasma physics', 4), ('General relativity', 3)]"
129502,"[('Elementary particle', 1), ('Optics', 1)]"
209057,physics
15599,physics
177322,"[('Plasma physics', 2), ('Geophysics', 2)]"
238345,physics
169808,"[('Fermi liquid', 1), ('Diffraction', 1)]"
229765,"[('Solar System', 1), ('M-theory', 1)]"
65251,"[('Theory of everything', 2), ('Quantum electrodynamics', 1)]"
51791,physics
3257,"[('Gravitational radiation', 2), ('Gauge theory', 1)]"
173943,"[('Stellar astrophysics', 1), ('liquid', 1)]"
219276,"[('Gauge theory', 1), ('Magnetohydrodynamics', 1)]"
12901,"[('Nanotechnology', 1), ('Gravitational radiation', 1)]"
214474,"[('Star', 1), ('Accelerator physics', 1)]"
263852,"[('Gravitational radiation', 1), ('Antimatter', 1)]"
271199,"[('Photon', 3), ('Fundamental force', 3)]"
64149,physics
263959,"[('Gauge theory', 3), ('Statistical Mechanics', 3)]"
80956,physics
194877,"[('Casimir effect', 3), ('Bose-Einstein condensate', 3)]"
12301,"[('Low-temperature physics', 2), ('solid', 1)]"
255964,physics
173982,physics
267421,physics
195495,"[('Gauge theory', 2), ('Quantum chromodynamics', 2)]"
120035,"[('Star', 1), ('Solar System', 1)]"
155307,"[('Bose-Einstein condensate', 3), ('Diffraction', 3)]"
264243,physics
257216,physics
71720,"[('Superstring theory', 2), ('Elementary particle', 1)]"
207024,"[('Optics', 1), ('Semiconductor', 1)]"
127144,"[('Atom', 1), ('Black hole', 1)]"
172127,"[('Supernova', 1)]"
217732,physics
227683,"[(""Newton's law of universal gravitation"", 2), ('High-energy astrophysics', 2)]"
2690,"[('Gauge theory', 2), ('electromagnetic', 2)]"
113696,"[('Standard Model', 1), ('Universe', 1)]"
77558,"[('Fundamental force', 1), ('Gravitational radiation', 1)]"
57497,"[('Fluid dynamics', 1), ('Low-temperature physics', 1)]"
65030,"[('Polarization (waves)', 3), ('Electroweak theory', 3)]"
115107,physics
69886,"[('Particle astrophysics', 1), ('Dark matter', 1)]"
242902,"[('Optics', 2), ('Quantum field theory', 2)]"
273137,"[('Photon', 3), ('Spontaneous symmetry breaking', 3)]"
44773,"[('Gauge theory', 1), ('Casimir effect', 1)]"
246027,"[('Optics', 1), ('Electromagnetic radiation', 1)]"
94127,physics
8947,"[('Atom', 1), ('Standard Model', 1)]"
86427,physics
79668,physics
10724,"[('Gauge theory', 3), ('Supersymmetry', 3)]"
74760,"[('Optics', 2), ('Condensed matter physics', 1)]"
55195,"[('Optics', 3), ('Effective field theory', 1)]"
62307,"[('Quantum electrodynamics', 2), ('Phonon', 1)]"
202269,physics
32755,physics
260799,"[('Optics', 1), ('Photonics', 1)]"
195997,"[('Laser', 3), ('Photon', 2)]"
1155,"[(""Newton's law of universal gravitation"", 2), ('Gauge theory', 1)]"
66933,"[('Plasma physics', 1), ('Magnetohydrodynamics', 1)]"
48162,"[('Quantum electrodynamics', 1), ('Statistical Mechanics', 1)]"
136782,"[('Quantum chemistry', 1), ('Gravitational radiation', 1)]"
222927,"[('Electromagnetic radiation', 2), ('Antimatter', 2)]"
80980,"[('Gravitational radiation', 4), ('Electromagnetic radiation', 3)]"
38124,"[('superfluid', 2), ('Fermi liquid', 2)]"
225271,"[('Black hole', 2), ('Nanotechnology', 1)]"
51688,"[('Gauge theory', 1), ('Standard Model', 1)]"
139707,physics
38380,"[('General relativity', 3), ('Photon', 2)]"
71881,"[('Quantum field theory', 5), ('Gauge theory', 3)]"
244660,"[('Electromagnetic radiation', 2), ('Quantum field theory', 2)]"
200799,"[('Lambda-CDM model', 1), ('Antimatter', 1)]"
77642,"[('Quantum field theory', 3), ('Neutrino oscillation', 3)]"
5812,"[('Quantum field theory', 6), ('Quantum electrodynamics', 4)]"
262421,"[('Condensed matter physics', 3), ('Gauge theory', 2)]"
196454,physics
25722,"[('Laser', 3), ('Optics', 1)]"
67618,"[('Optics', 1), ('Gauge theory', 1)]"
47675,physics
70302,"[('Quantum field theory', 2), ('Quantum electrodynamics', 1)]"
219029,"[('Optics', 2), ('Polarization (waves)', 2)]"
5748,"[('Quantum chromodynamics', 3), ('Surface Physics', 1)]"
83513,"[('Spontaneous symmetry breaking', 3), ('Quantum field theory', 3)]"
168444,"[('Cosmology', 2), ('Gravitational radiation', 1)]"
275333,"[('Solar System', 1), ('Gravitational radiation', 1)]"
101822,"[('Big Bang', 2), ('Universe', 2)]"
178627,"[('Magnetohydrodynamics', 2), ('Quantum field theory', 2)]"
225847,"[('Magnetism', 4), ('Gravitational radiation', 3)]"
51287,physics
90437,"[('Optics', 1), ('Polymer physics', 1)]"
165249,physics
142333,"[('Spectral line', 2), ('Electromagnetic radiation', 1)]"
106087,"[('Gauge theory', 2), ('Bose-Einstein condensate', 2)]"
