100850,"[('Universe', 2), ('Casimir effect', 2)]"
100860,"[('Accelerator physics', 1), ('Star', 1)]"
100863,physics
10089,physics
100892,"[('Quantum field theory', 1), ('Standard Model', 1)]"
100893,physics
100894,"[('Nuclear physics', 1), ('solid', 1)]"
100898,"[('Universe', 1), ('Atomic physics', 1)]"
100899,"[('Astrometry', 1)]"
100912,"[('Accelerator physics', 2), ('Diffraction', 2)]"
100921,"[('General relativity', 4), ('Gauge theory', 3)]"
100923,"[('Bloch wave', 1), ('Quantum field theory', 1)]"
100929,"[('Elementary particle', 1)]"
100933,"[('Electroweak theory', 2), ('Magnetism', 2)]"
100937,physics
10095,"[('Galaxy', 2), ('Astrometry', 2)]"
100957,"[('Quantum field theory', 3), ('Casimir effect', 2)]"
100966,"[('Gravitational radiation', 2), ('Quantum field theory', 2)]"
10097,"[('Vehicle dynamics', 1), ('Photonics', 1)]"
100974,"[('BCS theory', 1), ('Magnetohydrodynamics', 1)]"
10098,"[('Quantum field theory', 4), ('Universe', 3)]"
100994,"[('Bloch wave', 2), ('Condensed matter physics', 2)]"
101007,"[('Atomic physics', 2), ('Low-temperature physics', 2)]"
10101,"[('Universe', 1), ('superconductor', 1)]"
101048,"[('Plasma physics', 2), ('Bloch wave', 1)]"
101049,physics
101056,physics
101057,"[('Astrometry', 1), ('electromagnetic', 1)]"
101073,"[('Atomic physics', 1), ('3rd High Energy Astronomy Observatory', 1)]"
101074,"[('General relativity', 2), ('Optics', 2)]"
101094,physics
101104,physics
101111,"[('superconductor', 2), ('General relativity', 2)]"
101114,"[('Grand unification theory', 8), ('Neutrino oscillation', 7)]"
10115,physics
101166,"[('Universe', 1), ('Gravitational singularity', 1)]"
101176,"[('General relativity', 2), ('Supersymmetry', 2)]"
10118,"[('Plasma physics', 1), ('Statistical Mechanics', 1)]"
101181,"[('Star', 2), ('Nuclear astrophysics', 1)]"
101187,"[('Fundamental force', 4), ('Black hole', 3)]"
101192,"[('Supersymmetry', 2), ('Quantum chromodynamics', 2)]"
101201,"[('Bloch wave', 6), ('Optics', 4)]"
101207,"[('Grand unification theory', 1), ('Polarization (waves)', 1)]"
101217,"[('Casimir effect', 4), ('Phonon', 3)]"
101225,"[('General relativity', 3), ('electromagnetic', 3)]"
101226,"[('Quantum field theory', 2), ('gas', 1)]"
101227,physics
101246,"[('Universe', 1), ('Lambda-CDM model', 1)]"
10125,"[('Astrometry', 1), ('Particle astrophysics', 1)]"
101253,"[('Plasma physics', 3), ('Laser', 3)]"
10126,"[('Supersymmetry', 3), ('Theory of everything', 3)]"
101264,"[('Quantum field theory', 5), ('Photon', 3)]"
101289,"[('Quantum field theory', 2), ('Gauge theory', 2)]"
10130,"[('Optics', 3), ('Supernova', 3)]"
101301,"[('Astrometry', 1), ('Universe', 1)]"
101304,"[('Universe', 3), ('Quantum gravity', 3)]"
101316,"[('superconductor', 3), ('Phonon', 3)]"
101317,"[('Statistical Mechanics', 1)]"
101322,"[('Bloch wave', 1), ('Nanoscale and Mesoscopic physics', 1)]"
101337,"[('Superstring theory', 2), ('Universe', 1)]"
101341,"[('Black hole', 2), ('Spontaneous symmetry breaking', 1)]"
101350,"[('Quantum field theory', 2), ('Cosmic string', 1)]"
101359,physics
101380,physics
101383,"[('Quantum field theory', 2), ('High-energy astrophysics', 1)]"
101384,"[('Supersymmetry', 3), ('Universe', 2)]"
101398,physics
1014,"[('Superstring theory', 1), ('Cosmic string', 1)]"
101404,physics
101406,"[('Quantum field theory', 5), ('Quantum electrodynamics', 5)]"
101433,"[('M-theory', 1), ('Dark matter', 1)]"
101437,"[('Quantum field theory', 4), ('Quantum chromodynamics', 3)]"
10145,"[('Universe', 2), ('solid', 1)]"
101457,physics
101459,physics
101460,physics
101461,"[('Magnetohydrodynamics', 3), ('superconductor', 2)]"
101464,"[('General relativity', 5), ('Gravitational radiation', 4)]"
101473,"[('Universe', 1), ('Spontaneous symmetry breaking', 1)]"
101481,physics
101493,"[('Universe', 1), ('Quantum gravity', 1)]"
101506,"[('Bloch wave', 1), ('Condensed matter physics', 1)]"
101508,"[('Gravity', 1), ('Galaxy', 1)]"
10151,"[('Quantum field theory', 1), ('Stellar astrophysics', 1)]"
101514,"[('Electromagnetic radiation', 3), ('Quantum field theory', 2)]"
101519,physics
101528,"[('General relativity', 1), ('Black hole', 1)]"
101534,physics
10154,"[('Universe', 1), ('Big Bang', 1)]"
101543,physics
101544,physics
101548,"[('Quantum field theory', 1)]"
101554,"[('Solid-state devices', 1), ('Quantum optics', 1)]"
101555,"[('Fluid dynamics', 1)]"
101570,"[('M-theory', 2), ('Optics', 2)]"
101576,physics
101578,physics
101598,physics
101611,physics
101624,"[('Nanotechnology', 2), ('Biophysics', 2)]"
101652,physics
101665,"[('Universe', 1), ('Quantum gravity', 1)]"
101675,physics
101679,"[('Quantum field theory', 2), ('Optics', 2)]"
101682,"[('Bloch wave', 1), ('Cosmic string', 1)]"
101686,"[('Optics', 2), ('Universe', 1)]"
101693,physics
101694,physics
10172,physics
101731,"[('Self-organization', 3), ('Universe', 1)]"
101732,"[('Universe', 1), ('Galaxy', 1)]"
101739,"[('Atom', 5), ('Nuclear physics', 4)]"
101748,"[('General relativity', 3), ('Black hole', 2)]"
10176,"[('Dark matter', 2), ('Galaxy', 2)]"
101778,"[('BCS theory', 1), ('Dark energy', 1)]"
101779,"[('Optics', 1)]"
1018,"[('Universe', 1), ('Fundamental force', 1)]"
101802,"[('Quantum field theory', 3), ('Theory of everything', 2)]"
101806,physics
10182,"[('Quantum field theory', 5), ('Supersymmetry', 4)]"
101822,"[('Universe', 2), ('Big Bang', 2)]"
101828,"[('BCS theory', 1), ('Condensed matter physics', 1)]"
101830,"[('Electrical conduction', 2), ('Solid-state devices', 1)]"
101835,physics
101838,"[('Photovoltaics', 2), ('Magnetohydrodynamics', 1)]"
10184,"[('Photovoltaics', 1), ('superconductor', 1)]"
101853,"[('Quantum optics', 1), ('Quantum electronics', 1)]"
101857,"[('BCS theory', 5), ('Quantum field theory', 5)]"
101862,physics
101872,"[('Photon', 1), ('Diffraction', 1)]"
101878,physics
101908,physics
10191,physics
101946,"[('Atomic physics', 1), ('Effective field theory', 1)]"
101960,"[('Photon', 3), ('BCS theory', 2)]"
101962,"[('Phonon', 2), ('Polarization (waves)', 2)]"
101967,"[('Universe', 1), ('Lattice gauge theory', 1)]"
101978,physics
101982,"[('Electroweak theory', 3), ('Gravitational radiation', 3)]"
101983,"[('Laser', 2), ('Accelerator physics', 1)]"
101988,"[('gas', 1), ('Acoustics', 1)]"
101991,"[('Gauge theory', 3), ('Magnetism', 3)]"
101992,"[('Condensed matter physics', 2), ('Bose-Einstein condensate', 2)]"
102006,physics
10201,"[('Universe', 1), ('Quantum gravity', 1)]"
102023,"[('Universe', 1), ('Galaxy', 1)]"
102056,"[('Elementary particle', 2), ('Dark matter', 2)]"
102067,"[('gravitational', 2), ('Gravitation physics', 2)]"
102081,physics
102086,physics
102089,"[('Diffraction', 1), ('Theory of everything', 1)]"
102092,"[('Statistical Mechanics', 3), ('Solid state physics', 2)]"
102096,"[('Gravitational singularity', 1), ('Cosmic inflation', 1)]"
102102,"[('Solar physics', 1), ('Dark matter', 1)]"
102104,physics
102106,physics
102115,"[('Photon', 2), ('Gauge theory', 2)]"
102120,"[('Polymer physics', 1), (""Newton's law of universal gravitation"", 1)]"
102128,"[('Gauge theory', 4), ('General relativity', 3)]"
102131,"[('Quantum chemistry', 2), ('Electromagnetic radiation', 2)]"
102132,"[('Bloch wave', 2), ('Accelerator physics', 1)]"
102136,"[('General relativity', 3), ('Electrical conduction', 3)]"
102142,physics
102170,physics
102174,"[('Condensed matter physics', 1), ('solid', 1)]"
102176,"[(""Newton's law of universal gravitation"", 1), ('Black hole', 1)]"
102187,"[('Photon', 1), ('Acoustics', 1)]"
102188,"[('Lattice gauge theory', 3), ('Fundamental force', 3)]"
102189,"[('Gravitational radiation', 3), ('Laser', 3)]"
102201,"[('General relativity', 2), ('Magnetohydrodynamics', 2)]"
102215,physics
102226,physics
102228,"[('BCS theory', 1), ('Casimir effect', 1)]"
10224,physics
102256,"[('Atomic physics', 1), ('Galaxy', 1)]"
102278,"[('Electroweak theory', 3), ('superconductor', 2)]"
102287,"[('Magnetism', 3), ('Condensed matter physics', 1)]"
10229,physics
102301,"[('General relativity', 2), ('Big Bang', 2)]"
102313,physics
102315,"[('Spontaneous symmetry breaking', 1), ('Condensed matter physics', 1)]"
102320,"[('gas', 1), ('Neutrino oscillation', 1)]"
102324,"[('Quantum field theory', 1), ('Quantum gravity', 1)]"
102341,"[('Supernova', 4), ('Electromagnetic radiation', 4)]"
102345,physics
102363,"[('Nanotechnology', 1)]"
102370,"[('Electromagnetic radiation', 2), ('Atomic and Molecular astrophysics', 1)]"
102372,"[('Fundamental force', 2), ('Photon', 2)]"
102377,"[('Quantum field theory', 1), ('Atomic physics', 1)]"
102392,"[('Universe', 1), ('Solar System', 1)]"
102398,physics
10240,"[('Bloch wave', 1), ('Universe', 1)]"
102400,"[('Universe', 1), ('Gravitational singularity', 1)]"
102440,"[('Gauge theory', 4), ('Quantum chromodynamics', 3)]"
102448,"[(""Newton's law of universal gravitation"", 2), ('Universe', 1)]"
102449,"[('Bose-Einstein condensate', 1)]"
102450,physics
102458,"[('Plasma physics', 3), ('superconductor', 2)]"
10246,"[('electromagnetic', 1), ('Electrical conduction', 1)]"
102463,"[('superconductor', 2), ('Diffraction', 2)]"
102476,"[('Bloch wave', 1), ('Quantum field theory', 1)]"
102477,"[('BCS theory', 1), ('Condensed matter physics', 1)]"
10248,"[('Vehicle dynamics', 2), ('gas', 1)]"
102489,"[('Universe', 1), ('Fundamental force', 1)]"
102508,"[('Quantum field theory', 4), ('Brane', 3)]"
102526,"[('Polarization (waves)', 2), ('Optics', 2)]"
102527,"[('Quantum optics', 1), ('Quantum electronics', 1)]"
102528,"[('Nuclear physics', 1), ('Casimir effect', 1)]"
102530,"[('Magnetism', 2), ('Accelerator physics', 1)]"
102536,physics
102541,"[('Quantum field theory', 6), ('Quantum gravity', 5)]"
102542,physics
102552,"[('Quantum chromodynamics', 2), ('Seesaw mechanism', 2)]"
102554,"[('Grand unification theory', 2), ('gas', 2)]"
102558,"[('Grand unification theory', 2), ('Cosmic inflation', 2)]"
102559,"[('Quantum field theory', 2), ('Grand unification theory', 2)]"
102561,"[('Photon', 2), ('Spontaneous symmetry breaking', 2)]"
10260,"[('Quantum field theory', 1), ('Low-temperature physics', 1)]"
102602,"[('Black hole', 1)]"
102605,physics
102609,"[('Atomic physics', 1), ('Effective field theory', 1)]"
102627,"[('Electroweak theory', 2), ('Elementary particle', 1)]"
102631,"[('Photon', 3), ('Atom', 3)]"
102632,physics
102664,"[('Solar System', 2), ('Planet', 2)]"
102679,"[('Universe', 1), ('Particle astrophysics', 1)]"
102683,physics
102692,"[('Quantum field theory', 3), ('Photon', 2)]"
10270,"[('Universe', 1), ('Atomic physics', 1)]"
102712,"[('Neutrino oscillation', 1)]"
102719,physics
102722,"[('General relativity', 3), ('gas', 1)]"
102730,physics
102744,"[('Quantum gravity', 1), ('Acoustics', 1)]"
102745,"[('Antimatter', 3), ('Standard Model', 3)]"
102760,physics
102767,"[('Universe', 1), ('Brane', 1)]"
102770,physics
102772,"[('Superstring theory', 1), ('Magnetism', 1)]"
102773,physics
102785,physics
102788,"[('General relativity', 2), ('Quantum gravity', 2)]"
102789,"[('gas', 1), ('Fluid dynamics', 1)]"
102794,"[('Quantum gravity', 4), ('Fundamental force', 3)]"
102795,"[('Statistical Mechanics', 3), ('Polymer physics', 2)]"
102801,"[('superconductor', 2), ('Casimir effect', 2)]"
102811,physics
102815,"[('Electromagnetic radiation', 4), ('General relativity', 3)]"
102822,"[('Accelerator physics', 1), ('gas', 1)]"
102824,physics
102834,"[('Quantum field theory', 2), ('Fermi liquid', 2)]"
102839,"[('BCS theory', 1), ('Effective field theory', 1)]"
102850,"[('General relativity', 2), ('Theory of everything', 2)]"
102851,"[('Quantum field theory', 1), ('Optics', 1)]"
102856,physics
102858,"[('Nanotechnology', 2), ('Communication Physics', 1)]"
102859,"[('Statistical Mechanics', 1)]"
102876,"[('Photovoltaics', 1), ('Supersymmetry', 1)]"
102910,"[(""Newton's law of universal gravitation"", 1), ('Gravitation physics', 1)]"
102913,physics
102916,physics
102943,physics
102947,physics
10295,"[('Universe', 2), ('Quantum gravity', 1)]"
102957,"[('Dark matter', 3), ('Magnetohydrodynamics', 3)]"
102977,"[('gas', 1)]"
102986,"[('Quantum optics', 1), ('Quantum electronics', 1)]"
102987,"[('Astronomy', 3), ('General relativity', 2)]"
102988,"[('Universe', 1), ('Magnetohydrodynamics', 1)]"
10300,"[('Electromagnetic radiation', 2), ('Laser', 2)]"
103010,"[('Electroweak theory', 1), ('Spontaneous symmetry breaking', 1)]"
103023,physics
103041,"[('M-theory', 3), ('Gauge theory', 3)]"
103044,physics
103049,"[('electromagnetic', 2), ('High-energy astrophysics', 1)]"
103053,physics
103081,"[('Neutrino oscillation', 2), ('Bloch wave', 1)]"
103083,physics
103085,physics
103086,physics
103097,"[('Magnetism', 3), ('Electromagnetic radiation', 3)]"
103106,physics
103132,physics
103142,"[('Bloch wave', 1), ('Geophysics', 1)]"
103146,"[('Universe', 1), ('Fundamental force', 1)]"
103156,"[('Magnetism', 3), ('Bose-Einstein condensate', 3)]"
103167,"[('Magnetohydrodynamics', 1), ('General relativity', 1)]"
103188,physics
103215,"[('General relativity', 2), ('High-energy astrophysics', 1)]"
103226,"[('Polarization (waves)', 2), ('Gauge theory', 2)]"
103241,"[('Quantum field theory', 3), ('Bloch wave', 2)]"
103245,"[('Gauge theory', 1), ('Self-organization', 1)]"
10325,"[('Gravitational radiation', 3), ('General relativity', 2)]"
103260,physics
103267,"[('General relativity', 2), ('Gauge theory', 2)]"
103277,"[('Star', 1), ('Supernova', 1)]"
103288,physics
103295,"[('Quantum gravity', 2), ('Density functional theory', 2)]"
103296,"[('Accelerator physics', 1), ('Star', 1)]"
103310,"[('Quantum chromodynamics', 3), ('Universe', 2)]"
103312,"[('Solid-state devices', 1), ('Photovoltaics', 1)]"
103336,"[('Nanotechnology', 1)]"
103340,"[('Cosmic string', 2), ('General relativity', 2)]"
103353,physics
103355,"[('Quantum field theory', 2), ('gas', 1)]"
103360,"[('superconductor', 3), ('Magnetism', 3)]"
103365,physics
103368,"[('Phonon', 2), ('Bloch wave', 1)]"
103372,"[('Magnetism', 4), ('Photon', 3)]"
103377,"[('General relativity', 2), ('Fundamental force', 2)]"
103387,"[('Photon', 4), ('Antimatter', 3)]"
103398,"[('Semiconductor', 2), ('Molecule', 2)]"
103411,"[('General relativity', 2), ('Gravity', 2)]"
103421,"[('Universe', 1), ('Particle astrophysics', 1)]"
103439,physics
103454,"[('General relativity', 3), ('Universe', 2)]"
103457,physics
103458,"[('Particle physics', 2), ('Nuclear astrophysics', 1)]"
10346,"[('Magnetohydrodynamics', 1), ('Planet', 1)]"
103460,"[('Universe', 2), ('Statistical Mechanics', 2)]"
103464,"[('Quantum field theory', 4), ('Theory of everything', 3)]"
103492,"[('Quantum gravity', 1), ('Quantum electrodynamics', 1)]"
103493,"[('Galaxy', 2), ('General relativity', 2)]"
103494,physics
103495,physics
10350,physics
103500,"[('Photon', 2), ('Cosmic string', 1)]"
103504,physics
103520,"[('Universe', 2), ('Brane', 2)]"
103521,physics
103535,"[('Condensed matter physics', 2), ('Grand unification theory', 2)]"
103540,"[('Polymer physics', 1), ('solid', 1)]"
103556,physics
103557,"[('Theory of everything', 1)]"
103566,physics
103586,"[('Quantum chemistry', 1), ('Condensed matter physics', 1)]"
103608,"[('Laser', 2), ('Big Bang', 2)]"
103618,"[('Gauge theory', 3), ('Supersymmetry', 2)]"
103633,"[('superconductor', 2), ('Quantum field theory', 2)]"
103635,physics
10364,"[('Quantum field theory', 1), ('BCS theory', 1)]"
103640,"[('superconductor', 2), ('Quantum field theory', 1)]"
103662,"[('Accelerator physics', 1), ('Elementary particle', 1)]"
103664,"[('Magnetism', 5), ('Electromagnetic radiation', 5)]"
103672,physics
103676,"[('Electromagnetic radiation', 2), ('Magnetohydrodynamics', 1)]"
103682,"[('Optics', 2), ('Surface Physics', 2)]"
103685,"[('Photon', 1), ('Bloch wave', 1)]"
10369,"[('M-theory', 5), ('Superstring theory', 4)]"
103698,physics
103701,"[('Universe', 1), ('Grand unification theory', 1)]"
103706,"[('Accelerator physics', 1), ('Astrometry', 1)]"
103714,"[('Optics', 2), ('Universe', 1)]"
103717,"[('Quantum chromodynamics', 4), ('Seesaw mechanism', 3)]"
103735,"[('Nuclear physics', 2), ('Universe', 1)]"
103752,physics
103776,physics
10379,"[('Lattice gauge theory', 2), ('Lattice field theory', 2)]"
103790,physics
103792,"[('Cosmic string', 1), ('Gravitational singularity', 1)]"
103812,"[('Polarization (waves)', 1)]"
103830,"[('Seesaw mechanism', 4), ('Grand unification theory', 4)]"
103856,"[('Universe', 2), ('Big Bang', 2)]"
103859,"[('General relativity', 3), ('Density functional theory', 3)]"
103864,physics
103882,"[('Quantum field theory', 1), ('Quantum gravity', 1)]"
1039,physics
103901,physics
103907,"[('Accelerator physics', 1), ('Astrometry', 1)]"
10391,physics
103914,"[('General relativity', 2), ('Gauge theory', 2)]"
10392,"[('General relativity', 3), ('Quantum chromodynamics', 3)]"
10395,"[('Particle astrophysics', 1), ('Gravitational singularity', 1)]"
103974,"[('General relativity', 3), ('High-energy astrophysics', 2)]"
10398,"[('Quantum field theory', 4), ('Gauge theory', 3)]"
103987,"[('Nuclear astrophysics', 1), ('Universe', 1)]"
10399,physics
103997,"[('Density functional theory', 4), ('Gauge theory', 3)]"
10400,"[('Universe', 1), ('Galaxy', 1)]"
10401,"[('Optics', 2), ('Quantum field theory', 1)]"
104010,"[('Dark matter', 4), ('Laser', 3)]"
104014,"[('Gravitational radiation', 1), ('Particle astrophysics', 1)]"
104022,"[('Cosmic inflation', 1)]"
104026,"[('Quantum field theory', 1), ('Statistical Mechanics', 1)]"
104027,"[('Quantum field theory', 3), ('Casimir effect', 2)]"
104031,physics
104037,physics
104038,"[('Particle astrophysics', 1)]"
104043,"[('Quantum field theory', 4), ('Bose-Einstein condensate', 4)]"
104045,"[('Superstring theory', 1), ('Magnetism', 1)]"
104052,"[('Quantum optics', 1), ('Quantum electronics', 1)]"
104056,"[('Quantum chemistry', 1), ('Vehicle dynamics', 1)]"
104075,"[('General relativity', 1), ('Planet', 1)]"
104083,"[('General relativity', 3), ('Electroweak theory', 2)]"
104084,"[('Supernova', 2), ('Planet', 2)]"
104086,physics
104092,physics
104097,"[('Condensed matter physics', 1), ('Photovoltaics', 1)]"
10413,"[('Universe', 1), ('Statistical Mechanics', 1)]"
104140,physics
104141,physics
104144,"[('Photon', 1), ('Medical physics', 1)]"
104158,"[('General relativity', 2), ('Gauge theory', 2)]"
104162,physics
104173,physics
104196,physics
104202,"[('Condensed matter physics', 3), ('Bloch wave', 2)]"
104213,"[('Universe', 1), ('Fundamental force', 1)]"
104215,"[('Semiconductor', 5), ('Solid-state devices', 4)]"
104220,"[('Universe', 1), ('Fundamental force', 1)]"
104225,"[('Accelerator physics', 1), ('Superstring theory', 1)]"
104241,"[('Antimatter', 3), ('Quantum field theory', 3)]"
104252,"[('Cosmic inflation', 1)]"
104254,"[('Polarization (waves)', 1)]"
104302,"[('Quantum field theory', 1), ('BCS theory', 1)]"
104339,"[('Universe', 1), ('Magnetohydrodynamics', 1)]"
104343,physics
104346,"[('General relativity', 2), ('solid', 2)]"
104347,"[('Casimir effect', 2), ('Phonon', 2)]"
10435,"[('Universe', 1), ('Gravitational singularity', 1)]"
104353,"[('Universe', 1), ('Atomic physics', 1)]"
104364,"[('Superstring theory', 1), ('Quantum information science', 1)]"
104374,"[('Standard Model', 3), ('M-theory', 2)]"
104378,"[('gas', 1), ('Cosmic string', 1)]"
104379,"[('Atom', 2), ('Photonics', 2)]"
104380,"[('superconductor', 2), ('Standard Model', 2)]"
104384,"[('Electromagnetic radiation', 2), ('Laser', 2)]"
10440,"[('Fluid dynamics', 1), ('Dark energy', 1)]"
104401,"[('Fundamental force', 3), ('Supersymmetry', 3)]"
104403,"[('Photon', 2), ('Bloch wave', 1)]"
104408,"[('Photon', 2), ('Bloch wave', 1)]"
104410,physics
104422,"[('Quantum field theory', 6), ('Quantum electrodynamics', 4)]"
104442,"[('Quantum field theory', 3), ('Gauge theory', 2)]"
104456,"[('Self-organization', 1), ('Plasma physics', 1)]"
104464,"[('Spontaneous symmetry breaking', 2), ('superconductor', 2)]"
104466,"[('Gauge theory', 4), ('Polarization (waves)', 2)]"
104474,physics
104497,"[('BCS theory', 1), ('superconductor', 1)]"
104502,"[('Accelerator physics', 1), ('Spontaneous symmetry breaking', 1)]"
104504,physics
104505,"[('Black hole', 3), ('Astronomy', 3)]"
104513,"[('Bloch wave', 1), ('gas', 1)]"
104517,physics
104523,"[('Laser', 1), ('Optics', 1)]"
104541,"[('Antimatter', 1), ('Density functional theory', 1)]"
10456,"[('Optics', 5), ('Astronomy', 3)]"
104563,"[('Bloch wave', 2), ('Condensed matter physics', 2)]"
104568,"[('Gravitational radiation', 4), ('Quantum field theory', 3)]"
104572,"[('Casimir effect', 1)]"
104579,"[('Self-organization', 1)]"
104591,"[('Magnetism', 1), ('Electroweak theory', 1)]"
104599,"[('Astrometry', 1), ('Semiconductor', 1)]"
104600,physics
104604,"[('Bloch wave', 1), ('Photon', 1)]"
104615,"[('Grand unification theory', 1), ('Condensed matter physics', 1)]"
104621,"[('solid', 2), ('Galaxy', 1)]"
104629,"[('Bloch wave', 2), ('Universe', 2)]"
104632,"[('Universe', 1), ('Acoustics', 1)]"
104642,physics
104644,"[('Solid-state devices', 1), ('superconductor', 1)]"
104649,"[('Condensed matter physics', 1)]"
104650,"[('Universe', 2), ('Photon', 2)]"
104668,physics
104675,"[('Magnetohydrodynamics', 2), ('Fluid dynamics', 2)]"
104676,physics
104686,"[('Quantum field theory', 1), ('Grand unification theory', 1)]"
104690,"[('Polymer physics', 1), ('Gauge theory', 1)]"
104691,"[('Universe', 3), ('Quantum field theory', 3)]"
104699,"[('General relativity', 2), ('Bose-Einstein condensate', 2)]"
104701,"[('Photon', 5), ('Elementary particle', 4)]"
104727,"[('Magnetohydrodynamics', 1), ('General relativity', 1)]"
104743,physics
104765,"[('Molecule', 1), ('superconductor', 1)]"
104778,physics
104783,physics
1048,"[('Gravitational radiation', 2), ('Astronomy', 2)]"
104800,"[('Gravitation physics', 2), ('High-energy astrophysics', 2)]"
104802,"[('Black hole', 1), ('Magnetohydrodynamics', 1)]"
104803,"[('gas', 3), ('Phonon', 2)]"
104808,"[('Atomic physics', 1), ('M-theory', 1)]"
104812,"[('Polarization (waves)', 2), (""Newton's law of universal gravitation"", 1)]"
104814,"[('Universe', 1), ('Particle astrophysics', 1)]"
104834,physics
104839,"[('Bloch wave', 2), ('General relativity', 2)]"
