100823,"[('Universe', 3), ('Quantum field theory', 3)]"
100829,physics
100831,"[('Gauge theory', 1), ('Polymer physics', 1)]"
100832,"[('Gravitational radiation', 2), ('Lambda-CDM model', 1)]"
100850,"[('Lambda-CDM model', 2), ('Gravitational radiation', 2)]"
100860,"[('Accelerator physics', 1), ('Star', 1)]"
100863,physics
10089,physics
100892,"[('Neutrino oscillation', 1), ('Quantum field theory', 1)]"
100893,physics
100894,"[('Nanotechnology', 1), ('Nuclear physics', 1)]"
100898,"[('Galaxy', 1), ('Gravitation physics', 1)]"
100899,"[('Astrometry', 1)]"
100912,"[('Accelerator physics', 2), ('Diffraction', 2)]"
100921,"[('General relativity', 4), ('Vacuum energy', 3)]"
100923,"[('General relativity', 1), ('Laser', 1)]"
100929,"[('Elementary particle', 1)]"
100933,"[('Bose-Einstein condensate', 2), ('Electroweak theory', 2)]"
100937,physics
10095,"[('Galaxy', 2), ('Astrometry', 2)]"
100957,"[('Quantum field theory', 3), ('Casimir effect', 2)]"
100966,"[('Quantum electrodynamics', 2), ('Quantum field theory', 2)]"
10097,"[('Photonics', 1), ('Vehicle dynamics', 1)]"
100974,"[('Plasma physics', 1), ('electromagnetic', 1)]"
10098,"[('Quantum field theory', 4), ('Universe', 3)]"
100994,"[('Quantum chromodynamics', 2), ('Bloch wave', 2)]"
101007,"[('Galaxy', 2), ('Optics', 2)]"
10101,"[('Plasma physics', 1), ('Lambda-CDM model', 1)]"
101048,"[('Plasma physics', 2), ('Lambda-CDM model', 1)]"
101049,physics
101056,physics
101057,"[('Astrometry', 1), ('electromagnetic', 1)]"
101073,"[('Physics of computation', 1), ('3rd High Energy Astronomy Observatory', 1)]"
101074,"[('Optics', 2), ('General relativity', 2)]"
101094,physics
101104,physics
101111,"[('superconductor', 2), ('Geophysics', 2)]"
101114,"[('Grand unification theory', 8), ('Neutrino oscillation', 7)]"
10115,physics
101166,"[('Optics', 1), ('Gravitational singularity', 1)]"
101176,"[('Cosmic inflation', 2), ('Galaxy', 2)]"
10118,"[('Plasma physics', 1), ('Statistical Mechanics', 1)]"
101181,"[('Star', 2), ('Nuclear astrophysics', 1)]"
101187,"[('Fundamental force', 4), ('Black hole', 3)]"
101192,"[('Quantum field theory', 2), ('Neutrino oscillation', 2)]"
101201,"[('Bloch wave', 6), ('Optics', 4)]"
101207,"[('Optics', 1), ('Grand unification theory', 1)]"
101217,"[('Casimir effect', 4), ('Phonon', 3)]"
101225,"[('electromagnetic', 3), ('Quantum field theory', 3)]"
101226,"[('Quantum field theory', 2), ('Gauge theory', 1)]"
101227,physics
101246,"[('Lambda-CDM model', 1), ('Universe', 1)]"
10125,"[('Astrometry', 1), ('electromagnetic', 1)]"
101253,"[('Plasma physics', 3), ('Laser', 3)]"
10126,"[('Supersymmetry', 3), ('Quantum field theory', 3)]"
101264,"[('Quantum field theory', 5), ('Nuclear physics', 3)]"
101289,"[('Gauge theory', 2), ('Quantum field theory', 2)]"
10130,"[('Supernova', 3), ('Neutrino oscillation', 3)]"
101301,"[('General relativity', 1), ('Molecule', 1)]"
101304,"[('Universe', 3), ('Quantum gravity', 3)]"
101316,"[('superconductor', 3), ('Phonon', 3)]"
101317,"[('Statistical Mechanics', 1)]"
101322,"[('Plasma physics', 1), ('Optics', 1)]"
101337,"[('Superstring theory', 2), ('Quantum gravity', 1)]"
101341,"[('Black hole', 2), ('Polarization (waves)', 1)]"
101350,"[('Quantum field theory', 2), ('Cosmic inflation', 1)]"
101359,physics
101380,physics
101383,"[('Quantum field theory', 2), ('General relativity', 1)]"
101384,"[('Supersymmetry', 3), ('Universe', 2)]"
101398,physics
1014,"[('Superstring theory', 1), ('Cosmic string', 1)]"
101404,physics
101406,"[('Quantum field theory', 5), ('Quantum electrodynamics', 5)]"
101433,"[('Dark matter', 1), ('M-theory', 1)]"
101437,"[('Quantum field theory', 4), ('Quantum chromodynamics', 3)]"
10145,"[('Universe', 2), ('Star', 1)]"
101457,physics
101459,physics
101460,physics
101461,"[('Magnetohydrodynamics', 3), ('Condensed matter physics', 2)]"
101464,"[('General relativity', 5), ('Gravitational radiation', 4)]"
101473,"[('General relativity', 1), ('Grand unification theory', 1)]"
101481,physics
101493,"[('General relativity', 1), ('Quantum gravity', 1)]"
101506,"[('Plasma physics', 1), ('Electromagnetic radiation', 1)]"
101508,"[('General relativity', 1), ('Cosmic inflation', 1)]"
10151,"[('Astrophysics', 1), ('Optics', 1)]"
101514,"[('Electromagnetic radiation', 3), ('liquid', 2)]"
101519,physics
101528,"[('General relativity', 1), ('superconductor', 1)]"
101534,physics
10154,"[('Atom', 1), ('Fermi gas', 1)]"
101543,physics
101544,physics
101548,"[('Quantum field theory', 1)]"
101554,"[('Surface Physics', 1), ('Condensed matter physics', 1)]"
101555,"[('Fluid dynamics', 1)]"
101570,"[('Optics', 2), ('M-theory', 2)]"
101576,physics
101578,physics
101598,physics
101611,physics
101624,"[('Nanotechnology', 2), ('Biophysics', 2)]"
101652,physics
101665,"[('Quantum gravity', 1), ('electromagnetic', 1)]"
101675,physics
101679,"[('Quantum field theory', 2), ('Optics', 2)]"
101682,"[('Fluid dynamics', 1), ('Fundamental force', 1)]"
101686,"[('Optics', 2), ('General relativity', 1)]"
101693,physics
101694,physics
10172,physics
101731,"[('Self-organization', 3), ('Atom', 1)]"
101732,"[('Cosmic inflation', 1), ('Galaxy', 1)]"
101739,"[('Atom', 5), ('Nuclear physics', 4)]"
101748,"[('General relativity', 3), ('Black hole', 2)]"
10176,"[('Dark matter', 2), ('Galaxy', 2)]"
101778,"[('Bose-Einstein condensate', 1), ('Quantum chromodynamics', 1)]"
101779,"[('Optics', 1)]"
1018,"[('Quantum chromodynamics', 1), ('Universe', 1)]"
101802,"[('Quantum field theory', 3), ('Black hole', 2)]"
101806,physics
10182,"[('Quantum field theory', 5), ('Standard Model', 4)]"
101822,"[('Big Bang', 2), ('Universe', 2)]"
101828,"[('Atom', 1), ('Fermi gas', 1)]"
101830,"[('Electrical conduction', 2), ('electromagnetic', 1)]"
101835,physics
101838,"[('Photovoltaics', 2), ('Plasma physics', 1)]"
10184,"[('Atom', 1), ('superconductor', 1)]"
101853,"[('Optoelectronics', 1), ('Atom', 1)]"
101857,"[('Electroweak theory', 5), ('Quantum field theory', 5)]"
101862,physics
101872,"[('Optics', 1), ('Diffraction', 1)]"
101878,physics
101908,physics
10191,physics
101946,"[('Plasma physics', 1), ('Optics', 1)]"
101960,"[('Photon', 3), ('BCS theory', 2)]"
101962,"[('Magnetism', 2), ('Polarization (waves)', 2)]"
101967,"[('Atom', 1), ('Lattice gauge theory', 1)]"
101978,physics
101982,"[('Electroweak theory', 3), ('Gravitational radiation', 3)]"
101983,"[('Laser', 2), ('Accelerator physics', 1)]"
101988,"[('Fundamental force', 1), ('Molecule', 1)]"
101991,"[('Magnetism', 3), ('Gauge theory', 3)]"
101992,"[('Bose-Einstein condensate', 2), ('Condensed matter physics', 2)]"
102006,physics
10201,"[('Quantum gravity', 1), ('Universe', 1)]"
102023,"[('Galaxy', 1), ('Gravitation physics', 1)]"
102056,"[('Elementary particle', 2), ('Dark matter', 2)]"
102067,"[('Gravitation physics', 2), ('gravitational', 2)]"
102081,physics
102086,physics
102089,"[('Optics', 1), ('Diffraction', 1)]"
102092,"[('Statistical Mechanics', 3), ('Medical physics', 2)]"
102096,"[('Plasma physics', 1), ('Cosmic inflation', 1)]"
102102,"[('Solar physics', 1), ('Dark matter', 1)]"
102104,physics
102106,physics
102115,"[('Fundamental force', 2), ('Photon', 2)]"
102120,"[(""Newton's law of universal gravitation"", 1), ('Nuclear physics', 1)]"
102128,"[('Gauge theory', 4), ('General relativity', 3)]"
102131,"[('Optics', 2), ('Electromagnetic radiation', 2)]"
102132,"[('Bloch wave', 2), ('Quantum gravity', 1)]"
102136,"[('Electrical conduction', 3), ('General relativity', 3)]"
102142,physics
102170,physics
102174,"[('Nanotechnology', 1), ('Surface Physics', 1)]"
102176,"[('General relativity', 1), ('Atom', 1)]"
102187,"[('Plasma physics', 1), ('Surface Physics', 1)]"
102188,"[('Fundamental force', 3), ('Elementary particle', 3)]"
102189,"[('Gravitational radiation', 3), ('Laser', 3)]"
102201,"[('Gravitational radiation', 2), ('Black hole', 2)]"
102215,physics
102226,physics
102228,"[('Bose-Einstein condensate', 1), ('Quantum chromodynamics', 1)]"
10224,physics
102256,"[('Bose-Einstein condensate', 1), ('Galaxy', 1)]"
102278,"[('Electroweak theory', 3), ('General relativity', 2)]"
102287,"[('Magnetism', 3), ('Atom', 1)]"
10229,physics
102301,"[('Cosmic inflation', 2), ('Electromagnetic radiation', 2)]"
102313,physics
102315,"[('Atom', 1), ('Gravitational radiation', 1)]"
102320,"[('Neutrino oscillation', 1), ('Space physics', 1)]"
102324,"[('Quantum gravity', 1), ('electromagnetic', 1)]"
102341,"[('Electromagnetic radiation', 4), ('Supernova', 4)]"
102345,physics
102363,"[('Nanotechnology', 1)]"
102370,"[('Electromagnetic radiation', 2), ('Atom', 1)]"
102372,"[('Fundamental force', 2), ('Quantum field theory', 2)]"
102377,"[('Magnetohydrodynamics', 1), ('Spontaneous symmetry breaking', 1)]"
102392,"[('Quantum electrodynamics', 1), ('Magnetism', 1)]"
102398,physics
10240,"[('Condensed matter physics', 1), ('Quantum optics', 1)]"
102400,"[('Optics', 1), ('Gravitational singularity', 1)]"
102440,"[('Gauge theory', 4), ('Quantum chromodynamics', 3)]"
102448,"[(""Newton's law of universal gravitation"", 2), ('Cosmic inflation', 1)]"
102449,"[('Bose-Einstein condensate', 1)]"
102450,physics
102458,"[('Plasma physics', 3), ('Optics', 2)]"
10246,"[('electromagnetic', 1), ('Electromagnetic radiation', 1)]"
102463,"[('Magnetism', 2), ('superconductor', 2)]"
102476,"[('Neutrino oscillation', 1), ('Phonon', 1)]"
102477,"[('Atom', 1), ('Fermi gas', 1)]"
10248,"[('Vehicle dynamics', 2), ('Fluid dynamics', 1)]"
102489,"[('Quantum chromodynamics', 1), ('Universe', 1)]"
102508,"[('Quantum field theory', 4), ('Brane', 3)]"
102526,"[('Optics', 2), ('Polarization (waves)', 2)]"
102527,"[('Cosmic inflation', 1), ('Galaxy', 1)]"
102528,"[('Atom', 1), ('Nuclear physics', 1)]"
102530,"[('Magnetism', 2), ('Atom', 1)]"
102536,physics
102541,"[('Quantum field theory', 6), ('Spontaneous symmetry breaking', 5)]"
102542,physics
102552,"[('Quantum chromodynamics', 2), ('Electroweak theory', 2)]"
102554,"[('Grand unification theory', 2), ('gas', 2)]"
102558,"[('Cosmic inflation', 2), ('Grand unification theory', 2)]"
102559,"[('Grand unification theory', 2), ('Quantum field theory', 2)]"
102561,"[('Spontaneous symmetry breaking', 2), ('Black hole', 2)]"
10260,"[('Quantum field theory', 1), ('Low-temperature physics', 1)]"
102602,"[('Black hole', 1)]"
102605,physics
102609,"[('Plasma physics', 1), ('Optics', 1)]"
102627,"[('Electroweak theory', 2), ('General relativity', 1)]"
102631,"[('Atom', 3), ('Photon', 3)]"
102632,physics
102664,"[('Planet', 2), ('Solar System', 2)]"
102679,"[('Atom', 1), ('Standard Model', 1)]"
102683,physics
102692,"[('Quantum field theory', 3), ('Gauge theory', 2)]"
10270,"[('Galaxy', 1), ('Gravitation physics', 1)]"
102712,"[('Neutrino oscillation', 1)]"
102719,physics
102722,"[('General relativity', 3), ('Fundamental force', 1)]"
102730,physics
102744,"[('General relativity', 1), ('Atom', 1)]"
102745,"[('Antimatter', 3), ('Standard Model', 3)]"
102760,physics
102767,"[('Quantum chromodynamics', 1), ('Electroweak theory', 1)]"
102770,physics
102772,"[('superconductor', 1), ('Superstring theory', 1)]"
102773,physics
102785,physics
102788,"[('General relativity', 2), ('Quantum gravity', 2)]"
102789,"[('Fluid dynamics', 1), ('Econophysics', 1)]"
102794,"[('Quantum gravity', 4), ('Fundamental force', 3)]"
102795,"[('Statistical Mechanics', 3), ('Polymer physics', 2)]"
102801,"[('superconductor', 2), ('Quantum field theory', 2)]"
102811,physics
102815,"[('Electromagnetic radiation', 4), ('Electroweak theory', 3)]"
102822,"[('Atom', 1), ('Accelerator physics', 1)]"
102824,physics
102834,"[('Fermi liquid', 2), ('Quantum field theory', 2)]"
102839,"[('Chemical physics', 1), ('Chemical Physics', 1)]"
102850,"[('Theory of everything', 2), ('General relativity', 2)]"
102851,"[('Optics', 1), ('Quantum field theory', 1)]"
102856,physics
102858,"[('Nanotechnology', 2), ('Communication Physics', 1)]"
102859,"[('Statistical Mechanics', 1)]"
102876,"[('Neutrino oscillation', 1), ('Grand unification theory', 1)]"
102910,"[('General relativity', 1), ('Gravitation physics', 1)]"
102913,physics
102916,physics
102943,physics
102947,physics
10295,"[('Universe', 2), ('General relativity', 1)]"
102957,"[('Magnetohydrodynamics', 3), ('Spontaneous symmetry breaking', 3)]"
102977,"[('gas', 1)]"
102986,"[('Quantum electronics', 1), ('solid', 1)]"
102987,"[('Astronomy', 3), ('Electroweak theory', 2)]"
102988,"[('Cosmic inflation', 1), ('Fundamental force', 1)]"
10300,"[('Optics', 2), ('Electromagnetic radiation', 2)]"
103010,"[('Quantum gravity', 1), ('Fundamental force', 1)]"
103023,physics
103041,"[('Quantum field theory', 3), ('M-theory', 3)]"
103044,physics
103049,"[('electromagnetic', 2), ('Electromagnetic radiation', 1)]"
103053,physics
103081,"[('Neutrino oscillation', 2), ('Fundamental force', 1)]"
103083,physics
103085,physics
103086,physics
103097,"[('Electromagnetic radiation', 3), ('Magnetism', 3)]"
103106,physics
103132,physics
103142,"[('General relativity', 1), ('Solar physics', 1)]"
103146,"[('Quantum chromodynamics', 1), ('Universe', 1)]"
103156,"[('Bose-Einstein condensate', 3), ('Magnetism', 3)]"
103167,"[('General relativity', 1), ('Plasma physics', 1)]"
103188,physics
103215,"[('General relativity', 2), ('Gravitation physics', 1)]"
103226,"[('Polarization (waves)', 2), ('Gauge theory', 2)]"
103241,"[('Quantum field theory', 3), ('Casimir effect', 2)]"
103245,"[('Econophysics', 1), ('Self-organization', 1)]"
10325,"[('Gravitational radiation', 3), ('General relativity', 2)]"
103260,physics
103267,"[('General relativity', 2), ('Gauge theory', 2)]"
103277,"[('Star', 1), ('Astronomy', 1)]"
103288,physics
103295,"[('Density functional theory', 2), ('Quantum gravity', 2)]"
103296,"[('Accelerator physics', 1), ('Star', 1)]"
103310,"[('Quantum chromodynamics', 3), ('Universe', 2)]"
103312,"[('superconductor', 1), ('electromagnetic', 1)]"
103336,"[('Nanotechnology', 1)]"
103340,"[('General relativity', 2), ('Cosmic inflation', 2)]"
103353,physics
103355,"[('Quantum field theory', 2), ('Quantum gravity', 1)]"
103360,"[('superconductor', 3), ('Bose-Einstein condensate', 3)]"
103365,physics
103368,"[('Phonon', 2), ('Fundamental force', 1)]"
103372,"[('Magnetism', 4), ('Electroweak theory', 3)]"
103377,"[('Fundamental force', 2), ('General relativity', 2)]"
103387,"[('Photon', 4), ('Antimatter', 3)]"
103398,"[('Nanotechnology', 2), ('Molecule', 2)]"
103411,"[('Cosmic inflation', 2), ('Gravitation physics', 2)]"
103421,"[('Atom', 1), ('Standard Model', 1)]"
103439,physics
103454,"[('General relativity', 3), ('Gravitation physics', 2)]"
103457,physics
103458,"[('Particle physics', 2), ('Nuclear astrophysics', 1)]"
10346,"[('Atom', 1), ('Cosmic inflation', 1)]"
103460,"[('Statistical Mechanics', 2), ('Universe', 2)]"
103464,"[('Quantum field theory', 4), ('Electroweak theory', 3)]"
103492,"[('Quantum gravity', 1), ('superconductor', 1)]"
103493,"[('General relativity', 2), ('High-energy astrophysics', 2)]"
103494,physics
103495,physics
10350,physics
103500,"[('Photon', 2), ('Fermi gas', 1)]"
103504,physics
103520,"[('Superstring theory', 2), ('Cosmic string', 2)]"
103521,physics
103535,"[('Condensed matter physics', 2), ('Grand unification theory', 2)]"
103540,"[('Plasma physics', 1), ('Magnetohydrodynamics', 1)]"
103556,physics
103557,"[('Theory of everything', 1)]"
103566,physics
103586,"[('General relativity', 1), ('Atom', 1)]"
103608,"[('Laser', 2), ('Supernova', 2)]"
103618,"[('Gauge theory', 3), ('Quantum chromodynamics', 2)]"
103633,"[('superconductor', 2), ('Quantum field theory', 2)]"
103635,physics
10364,"[('Cosmic inflation', 1), ('superconductor', 1)]"
103640,"[('superconductor', 2), ('Fermi gas', 1)]"
103662,"[('Elementary particle', 1), ('Accelerator physics', 1)]"
103664,"[('Electromagnetic radiation', 5), ('Magnetism', 5)]"
103672,physics
103676,"[('Electromagnetic radiation', 2), ('General relativity', 1)]"
103682,"[('Optics', 2), ('Atom', 2)]"
103685,"[('Neutrino oscillation', 1), ('Lattice gauge theory', 1)]"
10369,"[('M-theory', 5), ('Superstring theory', 4)]"
103698,physics
103701,"[('Grand unification theory', 1), ('Gauge theory', 1)]"
103706,"[('Density functional theory', 1), ('Astrometry', 1)]"
103714,"[('Optics', 2), ('Cosmic inflation', 1)]"
103717,"[('Quantum chromodynamics', 4), ('Electroweak theory', 3)]"
103735,"[('Nuclear physics', 2), ('General relativity', 1)]"
103752,physics
103776,physics
10379,"[('Accelerator physics', 2), ('Lattice field theory', 2)]"
103790,physics
103792,"[('Gravitational singularity', 1), ('Cosmic string', 1)]"
103812,"[('Polarization (waves)', 1)]"
103830,"[('Grand unification theory', 4), ('Seesaw mechanism', 4)]"
103856,"[('Optics', 2), ('Galaxy', 2)]"
103859,"[('Quantum field theory', 3), ('General relativity', 3)]"
103864,physics
103882,"[('General relativity', 1), ('Cosmic inflation', 1)]"
1039,physics
103901,physics
103907,"[('Density functional theory', 1), ('Astrometry', 1)]"
10391,physics
103914,"[('General relativity', 2), ('Gauge theory', 2)]"
10392,"[('Quantum chromodynamics', 3), ('Quantum field theory', 3)]"
10395,"[('General relativity', 1), ('Laser', 1)]"
103974,"[('General relativity', 3), ('Gravitation physics', 2)]"
10398,"[('Quantum field theory', 4), ('Gauge theory', 3)]"
103987,"[('Nuclear astrophysics', 1), ('Lambda-CDM model', 1)]"
10399,physics
103997,"[('Density functional theory', 4), ('Quantum electrodynamics', 3)]"
10400,"[('General relativity', 1), ('Cosmic inflation', 1)]"
10401,"[('Optics', 2), ('General relativity', 1)]"
104010,"[('Dark matter', 4), ('Laser', 3)]"
104014,"[('Electromagnetic radiation', 1), ('Gravitational radiation', 1)]"
104022,"[('Cosmic inflation', 1)]"
104026,"[('Neutrino oscillation', 1), ('Grand unification theory', 1)]"
104027,"[('Quantum field theory', 3), ('Quantum gravity', 2)]"
104031,physics
104037,physics
104038,"[('Particle astrophysics', 1)]"
104043,"[('Quantum field theory', 4), ('Bose-Einstein condensate', 4)]"
104045,"[('Neutrino oscillation', 1), ('Atom', 1)]"
104052,"[('General relativity', 1), ('Cosmic inflation', 1)]"
104056,"[('Plasma physics', 1), ('Quantum chemistry', 1)]"
104075,"[('General relativity', 1), ('Atom', 1)]"
104083,"[('General relativity', 3), ('Quantum chromodynamics', 2)]"
104084,"[('Solar System', 2), ('Supernova', 2)]"
104086,physics
104092,physics
104097,"[('Photovoltaics', 1), ('Condensed matter physics', 1)]"
10413,"[('Cosmology', 1), ('Fundamental force', 1)]"
104140,physics
104141,physics
104144,"[('Optics', 1), ('Fundamental force', 1)]"
104158,"[('General relativity', 2), ('Gauge theory', 2)]"
104162,physics
104173,physics
104196,physics
104202,"[('Condensed matter physics', 3), ('Density functional theory', 2)]"
104213,"[('Quantum chromodynamics', 1), ('Universe', 1)]"
104215,"[('Semiconductor', 5), ('Solid-state devices', 4)]"
104220,"[('Quantum chromodynamics', 1), ('Universe', 1)]"
104225,"[('Neutrino oscillation', 1), ('Accelerator physics', 1)]"
104241,"[('Antimatter', 3), ('Quantum field theory', 3)]"
104252,"[('Cosmic inflation', 1)]"
104254,"[('Polarization (waves)', 1)]"
104302,"[('Superstring theory', 1), ('Laser', 1)]"
104339,"[('Solar physics', 1), ('Universe', 1)]"
104343,physics
104346,"[('solid', 2), ('Black hole', 2)]"
104347,"[('Casimir effect', 2), ('Phonon', 2)]"
10435,"[('Cosmic inflation', 1), ('Gravitational singularity', 1)]"
104353,"[('Cosmic inflation', 1), ('Bose-Einstein condensate', 1)]"
104364,"[('Quantum information science', 1), ('Grand unification theory', 1)]"
104374,"[('Standard Model', 3), ('Quantum chromodynamics', 2)]"
104378,"[('Optics', 1), ('electromagnetic', 1)]"
104379,"[('Atom', 2), ('Photonics', 2)]"
104380,"[('superconductor', 2), ('Standard Model', 2)]"
104384,"[('Electromagnetic radiation', 2), ('Laser', 2)]"
10440,"[('Plasma physics', 1), ('Fluid dynamics', 1)]"
104401,"[('Fundamental force', 3), ('Supersymmetry', 3)]"
104403,"[('Photon', 2), ('Nuclear astrophysics', 1)]"
104408,"[('Photon', 2), ('Neutrino oscillation', 1)]"
104410,physics
104422,"[('Quantum field theory', 6), ('Quantum electrodynamics', 4)]"
104442,"[('Quantum field theory', 3), ('Grand unification theory', 2)]"
104456,"[('Plasma physics', 1), ('Self-organization', 1)]"
104464,"[('Spontaneous symmetry breaking', 2), ('Magnetism', 2)]"
104466,"[('Gauge theory', 4), ('Quantum chromodynamics', 2)]"
104474,physics
104497,"[('General relativity', 1), ('Quantum gravity', 1)]"
104502,"[('Accelerator physics', 1), ('Bose-Einstein condensate', 1)]"
104504,physics
104505,"[('Black hole', 3), ('Supernova', 3)]"
104513,"[('Neutrino oscillation', 1), ('Fluid dynamics', 1)]"
104517,physics
104523,"[('Optics', 1), ('Gravitational radiation', 1)]"
104541,"[('Antimatter', 1), ('Density functional theory', 1)]"
10456,"[('Optics', 5), ('Astronomy', 3)]"
104563,"[('Condensed matter physics', 2), ('Bloch wave', 2)]"
104568,"[('Gravitational radiation', 4), ('Quantum field theory', 3)]"
104572,"[('Casimir effect', 1)]"
104579,"[('Self-organization', 1)]"
104591,"[('Grand unification theory', 1), ('Spontaneous symmetry breaking', 1)]"
104599,"[('General relativity', 1), ('Molecule', 1)]"
104600,physics
104604,"[('Optics', 1), ('liquid', 1)]"
104615,"[('Atom', 1), ('Grand unification theory', 1)]"
104621,"[('solid', 2), ('General relativity', 1)]"
104629,"[('Quantum electronics', 2), ('Quantum optics', 2)]"
104632,"[('General relativity', 1), ('Neutrino oscillation', 1)]"
104642,physics
104644,"[('superconductor', 1), ('Solid-state devices', 1)]"
104649,"[('Condensed matter physics', 1)]"
104650,"[('Antimatter', 2), ('Universe', 2)]"
104668,physics
104675,"[('Magnetohydrodynamics', 2), ('Fluid dynamics', 2)]"
104676,physics
104686,"[('Grand unification theory', 1), ('Statistical Mechanics', 1)]"
104690,"[('Gauge theory', 1), ('Polymer physics', 1)]"
104691,"[('Universe', 3), ('Quantum field theory', 3)]"
104699,"[('Quantum gravity', 2), ('Electroweak theory', 2)]"
104701,"[('Photon', 5), ('Elementary particle', 4)]"
104727,"[('General relativity', 1), ('Neutrino oscillation', 1)]"
104743,physics
104765,"[('Nanotechnology', 1), ('superconductor', 1)]"
104778,physics
104783,physics
1048,"[('Gravitational radiation', 2), ('Supernova', 2)]"
